Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_20,SMA_50,SMA_200,EMA_12,EMA_26,RSI,MACD,MACD_Signal,MACD_Hist,BB_Upper,BB_Lower,BB_Middle,BB_Position,Price_Change,Price_Change_5D,Price_Change_20D,Volatility_20D,Volume_MA_20,Volume_Ratio
2020-01-02 00:00:00-05:00,27.652243688703656,28.02807079363917,27.531642852753954,27.849506378173828,15064000,0.0,0.0,27.849506378173828,27.849506378173828,27.849506378173828,27.849506378173828,27.849506378173828,0.0,0.0,0.0,0.0,0.0,0.0,27.849506378173828,0.0,0.0,0.0,0.0,0.0,15064000.0,1.0
2020-01-03 00:00:00-05:00,27.303525365457784,27.74853387513432,27.272674823001573,27.550336837768555,9622000,0.0,0.0,27.69992160797119,27.69992160797119,27.69992160797119,27.687456210454304,27.69416834757878,0.0,-0.00671213712447738,-0.0037289650691541,-0.00298317205532328,28.123011229461255,27.276831986481128,27.69992160797119,0.32322330470336336,-0.010742364203616073,0.0,0.0,0.0,12343000.0,0.7795511626022847
2020-01-06 00:00:00-05:00,27.0922391926027,27.30165411729664,26.88188810616264,27.03614616394043,13405000,0.0,0.0,27.478663126627605,27.478663126627605,27.478663126627605,27.433249748881916,27.45774736587727,0.0,-0.024497616995354576,-0.012240707661859212,-0.012256909333495365,28.30144268440961,26.6558835688456,27.478663126627605,0.23108412909523227,-0.018663680115998615,0.0,0.0,0.08891655058960832,12697000.0,1.055761203433882
2020-01-07 00:00:00-05:00,27.274543559333225,27.910270510717428,27.240888097922166,27.69524574279785,15595000,0.0,0.0,27.532808780670166,27.532808780670166,27.532808780670166,27.515951645237276,27.52414153348504,44.761804835017934,-0.008189888247763122,-0.010868478863046174,0.0026785906152830517,28.238654960865574,26.826962600474758,27.532808780670166,0.6150654113355944,0.02437845892905033,0.0,0.0,0.36366399088811546,13421500.0,1.1619416607681705
2020-01-08 00:00:00-05:00,27.811171904167555,28.20289231372765,27.59801767046268,28.043960571289062,15537000,0.0,0.0,27.635039138793946,27.635039138793946,27.635039138793946,27.659409783353972,27.644689712396836,55.33870258268575,0.014720070957135789,-0.0032564638046864765,0.017976534761822267,28.39837723231127,26.871701045276623,27.635039138793946,0.7678507963691954,0.012591144044348912,0.0,0.0,0.31779105591542817,13844600.0,1.122242607225922
2020-01-09 00:00:00-05:00,28.244965228432314,28.409506824690546,27.43908854626964,27.85324478149414,13748000,0.0,0.0,27.671406745910645,27.671406745910645,27.671406745910645,27.706521885523387,27.686461629361467,50.09290772745803,0.0200602561619192,0.003063663690815538,0.01699659247110366,28.37702031178732,26.96579318003397,27.671406745910645,0.6288510059734858,-0.0068006011244422515,0.00013423589163652494,0.0,0.28204730777925524,13828500.0,0.994178688939509
2020-01-10 00:00:00-05:00,27.963557230374647,28.166429716846505,27.387664418467946,27.517614364624023,14052000,0.0,0.0,27.649436405726842,27.649436405726842,27.649436405726842,27.664367833171674,27.656433018608933,42.931010247997804,0.007934814562741366,0.004296422026019714,0.0036383925367216513,28.30397764763793,26.994895163815755,27.649436405726842,0.3993019594014174,-0.012049957536477529,-0.00118773404975836,0.0,0.26437556542146023,13860428.57142857,1.0138214650134505
2020-01-13 00:00:00-05:00,27.521353495604952,27.797146737559736,27.346528415414017,27.793407440185547,13994000,0.0,0.0,27.66743278503418,27.66743278503418,27.66743278503418,27.691296410254306,27.67850299192176,48.93076200475217,0.01279341833254577,0.006338410024528885,0.0064550083080168845,28.281911917522585,27.052953652545774,27.66743278503418,0.6025052345074909,0.010022419527619952,0.028009216685443095,0.0,0.25168710622888446,13877125.0,1.0084221335471144
2020-01-14 00:00:00-05:00,28.059849547269785,28.45530919283976,27.741986111970732,28.117813110351562,17319000,0.0,0.0,27.71747504340278,27.71747504340278,27.71747504340278,27.7756765945314,27.743618395620427,54.55108984156112,0.032058198910974056,0.012279808853828353,0.019778390057145705,28.365964613978438,27.06898547282712,27.71747504340278,0.8086696264007814,0.011672036646250383,0.015257758370445185,0.0,0.24232670457838978,14259555.555555556,1.2145539832938537
2020-01-15 00:00:00-05:00,27.979454602149872,28.098186673176567,27.740123485877586,27.89157485961914,10829000,0.0,0.0,27.734885025024415,27.734885025024415,27.734885025024415,27.797639270722318,27.764034947638162,50.66271330258139,0.033604323084155396,0.01705773792777385,0.016546585156381546,28.35612289955727,27.11364715049156,27.734885025024415,0.6261109802042816,-0.008046082739241678,-0.00543381564392631,0.0,0.23200909456474025,13916500.0,0.7781410555815039
2020-01-16 00:00:00-05:00,28.216916750083623,28.725498711795193,28.13558122533703,28.60302734375,16068000,0.0,0.0,27.81380705399947,27.81380705399947,27.81380705399947,27.945005868808327,27.87285252720704,59.69680041078527,0.07215334160128606,0.029112341198780887,0.04304100040250517,28.602099550481842,27.025514557517095,27.81380705399947,1.0,0.02550779178700613,0.026919038271405293,0.0,0.25280041492565153,14112090.909090908,1.1385981073611926
